time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-04-20T17:20:49.560Z,12.794,-88.67,66.1,4.3,mb,,167,1.042,1.02,us,us200027u6,2015-04-21T01:23:25.238Z,"55km SSW of Puerto El Triunfo, El Salvador",earthquake
2015-04-20T17:02:11.990Z,-22.1149,-65.9125,260.7,4.2,mb,,90,2.819,1.07,us,us200027tt,2015-04-21T01:04:50.872Z,"32km W of Villazon, Bolivia",earthquake
2015-04-20T16:48:41.800Z,54.2129,-165.2323,105.94,4.3,mb,,148,0.326,1.31,us,us200027tm,2015-05-01T01:48:20.818Z,"36km ENE of Akutan, Alaska",earthquake
2015-04-20T16:47:52.400Z,36.2649,-97.3625,7.699,2.7,ml,,97,,0.25,us,us200027uq,2015-04-21T00:50:23.271Z,"7km WSW of Perry, Oklahoma",earthquake
2015-04-20T16:40:19.250Z,14.2105,145.3059,119.27,4.8,mb,,67,0.749,0.6,us,us200027tb,2015-04-21T00:42:52.796Z,"12km ENE of Rota, Northern Mariana Islands",earthquake
2015-04-20T16:35:44.790Z,36.53,-98.234,5.7,2.5,mb_lg,,,,0.37,us,us2000285e,2015-04-21T16:46:52.814Z,"3km ESE of Helena, Oklahoma",earthquake
2015-04-20T16:32:42.200Z,19.6145,-66.0528,52,3.3,Md,9,298.8,1.21721721,0.15,pr,pr15110006,2015-04-21T00:35:23.320Z,"127km N of San Juan, Puerto Rico",earthquake
2015-04-20T16:18:31.000Z,-27.673,-70.287,92.6,4,ml,,,,1.68,us,us200027t6,2015-04-20T17:34:33.487Z,"34km S of Copiapo, Chile",earthquake
2015-04-20T16:04:28.540Z,27.971,52.4523,10,4.5,mb,,62,4.515,0.57,us,us200027t3,2015-04-21T00:07:05.229Z,"97km S of Firuzabad, Iran",earthquake
2015-04-20T14:55:23.380Z,46.5627,151.3312,106.53,4.4,mb,,209,5.902,0.5,us,us200027ss,2015-04-20T22:57:51.448Z,"Kuril Islands",earthquake
2015-04-20T14:43:45.000Z,52.1984,-178.654,167.6,2.7,ml,,,,0.25,ak,ak11571048,2015-05-01T01:49:54.065Z,"49km NW of Tanaga Volcano, Alaska",earthquake
2015-04-20T13:48:23.870Z,-17.8428,-178.5955,548.43,4.6,mb,,69,3.194,0.83,us,us200027sg,2015-04-20T21:50:57.785Z,"266km SE of Lambasa, Fiji",earthquake
2015-04-20T13:05:13.000Z,18.6774,-64.6122,9,2.6,Md,3,252,0.27129122,0.03,pr,pr15110007,2015-04-20T21:07:48.674Z,"28km N of Road Town, British Virgin Islands",earthquake
2015-04-20T13:03:25.170Z,-11.417,161.9176,55.86,4.7,mb,,94,11.446,0.77,us,us200027sd,2015-04-20T21:06:09.723Z,"106km S of Kirakira, Solomon Islands",earthquake
2015-04-20T12:23:09.010Z,23.9532,122.5422,29.03,4.2,mb,,90,0.667,0.6,us,us200029tp,2015-05-03T08:35:29.832Z,"73km SW of Yonakuni, Japan",earthquake
2015-04-20T12:08:31.400Z,36.849,-97.88,5.3,3.7,ml,,,,0.72,us,us200027s8,2015-05-03T07:28:50.958Z,"13km WNW of Medford, Oklahoma",earthquake
2015-04-20T12:00:00.060Z,24.0374,122.4573,29,6.1,mww,,26,0.662,0.81,us,us200027ru,2015-05-03T06:27:34.309Z,"72km SW of Yonakuni, Japan",earthquake
2015-04-20T11:45:13.430Z,24.0806,122.4506,29,6,mww,,12,0.64,0.68,us,us200027rt,2015-05-02T11:18:45.853Z,"70km SW of Yonakuni, Japan",earthquake
2015-04-20T11:26:10.670Z,-23.6982,179.8602,502.79,4.3,mb,,213,14.704,0.38,us,us200029tn,2015-05-02T10:48:35.242Z,"South of the Fiji Islands",earthquake
2015-04-20T11:20:47.430Z,23.6227,121.6311,40.18,4.9,mwr,,48,0.382,0.8,us,us200027rr,2015-05-02T09:21:17.644Z,"39km S of Hualian, Taiwan",earthquake
2015-04-20T10:54:18.000Z,18.2686,-68.4271,196,3.8,Md,15,334.8,1.26482792,0.37,pr,pr15110004,2015-04-20T18:56:59.776Z,"22km ESE of Boca de Yuma, Dominican Republic",earthquake
2015-04-20T10:05:23.000Z,59.8979,-152.9599,109.4,3.4,ml,,,,0.59,ak,ak11557172,2015-05-01T01:48:55.455Z,"64km WNW of Anchor Point, Alaska",earthquake
2015-04-20T09:05:31.720Z,-5.7174,102.485,10,5.6,mwb,,40,1.427,1.48,us,us200027rc,2015-04-20T22:56:20.000Z,"160km WSW of Kuripan, Indonesia",earthquake
2015-04-20T08:40:44.000Z,52.1529,-168.5582,32.3,2.5,ml,,,,0.33,ak,ak11571022,2015-04-27T05:34:51.385Z,"89km SSE of Nikolski, Alaska",earthquake
2015-04-20T07:43:00.510Z,34.9277,26.8592,10,4.3,mb,,107,0.665,1.74,us,us200027r5,2015-04-20T15:45:28.396Z,"63km ESE of Palaikastron, Greece",earthquake
2015-04-20T07:25:01.600Z,18.7339,-66.3805,22,2.7,Md,7,212.4,0.5228195,0.2,pr,pr15110005,2015-04-20T15:27:34.857Z,"29km N of Brenas, Puerto Rico",earthquake
2015-04-20T07:11:40.940Z,10.7952,-62.3575,83.41,4.7,mb,,94,1.497,0.73,us,us200027r0,2015-04-20T21:52:43.366Z,"24km NNW of Gueiria, Venezuela",earthquake
2015-04-20T06:34:26.000Z,59.826,-153.2909,112.6,2.6,ml,,,,0.58,ak,ak11556946,2015-04-27T05:32:52.350Z,"79km SSW of Redoubt Volcano, Alaska",earthquake
2015-04-20T04:42:04.100Z,-26.1188,-69.3253,101.46,4.3,mb,,54,0.734,1.19,us,us200027qp,2015-04-30T05:44:17.894Z,"77km ENE of Diego de Almagro, Chile",earthquake
2015-04-20T04:40:06.160Z,40.305,-124.5601667,18.83,2.95,ml,26,265,0.2116,0.19,nc,nc72431345,2015-04-30T05:35:23.040Z,"39km SW of Ferndale, California",earthquake
2015-04-20T04:30:52.420Z,31.1641667,-115.736,6,3.55,ml,11,312,1.481,0.68,ci,ci37148455,2015-04-21T20:20:09.542Z,"100km SE of Maneadero, B.C., Mexico",earthquake
2015-04-20T04:29:43.630Z,-34.4104,-178.9266,85.3,4.4,mb,,221,3.863,0.92,us,us200029tm,2015-04-30T05:29:42.446Z,"South of the Kermadec Islands",earthquake
2015-04-20T04:18:12.030Z,24.0039,122.5143,37.24,4.4,mb,,184,0.646,1.12,us,us200029ti,2015-04-30T05:22:38.550Z,"71km SW of Yonakuni, Japan",earthquake
2015-04-20T04:04:56.700Z,18.9442,-64.4412,42,2.8,Md,4,302.4,0.4527509,0.11,pr,pr15110002,2015-04-30T05:12:18.040Z,"61km NNE of Road Town, British Virgin Islands",earthquake
2015-04-20T03:56:51.000Z,54.1547,-164.0971,60.9,2.5,ml,,,,0.4,ak,ak11556859,2015-04-27T05:32:04.857Z,"89km SSW of False Pass, Alaska",earthquake
2015-04-20T03:24:31.520Z,-23.4867,179.9898,532.85,4.5,mb,,104,5.993,1.04,us,us200029tf,2015-04-30T05:03:15.937Z,"South of the Fiji Islands",earthquake
2015-04-20T03:12:24.500Z,24.0559,122.4521,38.62,4.3,mb,,113,0.654,1.26,us,us200029te,2015-04-30T04:43:44.730Z,"71km SW of Yonakuni, Japan",earthquake
2015-04-20T02:59:09.130Z,-56.5588,-26.6133,97.03,4.3,mb,,114,6.067,0.73,us,us200029uf,2015-04-30T04:34:48.706Z,"39km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-04-20T02:56:03.000Z,59.9929,-145.5316,1.5,2.8,ml,,,,0.41,ak,ak11556816,2015-05-01T01:49:26.952Z,"60km SSE of Cordova, Alaska",earthquake
2015-04-20T02:12:05.750Z,-24.3263,179.9116,521.89,4.3,mb,,98,6.774,0.99,us,us200029tb,2015-04-30T03:40:01.484Z,"South of the Fiji Islands",earthquake
2015-04-20T02:04:20.540Z,-5.5754,146.3165,59.54,4.6,mb,,69,3.895,1.02,us,us200029tc,2015-04-29T04:28:11.471Z,"69km SE of Madang, Papua New Guinea",earthquake
2015-04-20T01:49:12.000Z,24.1099,122.4875,38.6,5.2,mb,,87,0.595,1,us,us200028h7,2015-05-11T04:07:07.560Z,"65km SW of Yonakuni, Japan",earthquake
2015-04-20T01:42:58.380Z,24.2027,122.3154,29,6.4,mww,,11,0.658,1.25,us,us200027ps,2015-05-11T04:06:44.607Z,"64km SE of Su'ao, Taiwan",earthquake
2015-04-20T01:42:27.700Z,36.0318,139.427,68.11,4.2,mb,,102,0.649,1.23,us,us200027pn,2015-04-29T03:37:20.873Z,"7km SSW of Fukiage, Japan",earthquake
2015-04-20T01:21:50.600Z,36.9319,-97.9734,3.959,2.7,ml,,96,,0.35,us,us200028us,2015-04-29T01:50:13.530Z,"25km SSE of Anthony, Kansas",earthquake
2015-04-20T01:19:38.000Z,-31.457,-70.88,85.1,4,ml,,,,0.4,us,us200027pl,2015-04-29T01:45:07.506Z,"33km NE of Illapel, Chile",earthquake
2015-04-20T00:51:59.280Z,35.2578333,-119.4803333,14.34,2.55,ml,56,36,0.1223,0.29,ci,ci37148319,2015-04-20T19:40:55.973Z,"13km N of Taft, California",earthquake
2015-04-20T00:32:13.170Z,-10.9462,165.9089,69.46,4.5,mb,,143,4.647,0.73,us,us200029ta,2015-05-02T03:32:14.683Z,"26km SSE of Lata, Solomon Islands",earthquake
2015-04-20T00:09:05.200Z,19.4239,-65.887,50,3,Md,3,331.2,1.14535199,0.21,pr,pr15110000,2015-04-26T05:48:25.040Z,"108km NNE of San Juan, Puerto Rico",earthquake
2015-04-19T23:46:58.200Z,17.8705,-68.3013,67,3.3,Md,6,334.8,1.20014922,0.46,pr,pr15109004,2015-04-27T23:28:23.040Z,"64km SSE of Boca de Yuma, Dominican Republic",earthquake
2015-04-19T23:36:47.350Z,34.9857,26.9047,10,4,mb,,107,0.598,1.06,us,us200027pg,2015-04-26T04:02:01.819Z,"64km SSW of Karpathos, Greece",earthquake
2015-04-19T23:28:29.710Z,35.0163,26.9601,9.39,4,mb,,107,0.554,0.96,us,us200028vn,2015-05-02T02:25:39.973Z,"59km SSW of Karpathos, Greece",earthquake
2015-04-19T22:33:56.050Z,37.0559,-97.9308,8.72,2.6,mb_lg,,65,0.07,0.16,us,us200027pc,2015-05-05T04:24:24.113Z,"14km SE of Anthony, Kansas",earthquake
2015-04-19T22:33:23.680Z,27.248,130.4911,10,4.7,mb,,53,1.566,0.46,us,us200027p9,2015-05-05T04:30:50.186Z,"158km SE of Naze, Japan",earthquake
2015-04-19T22:29:47.270Z,-30.4063,-177.9081,29.5,4.5,mb,,130,1.157,0.61,us,us200028vk,2015-05-05T04:36:11.270Z,"126km S of Raoul Island, New Zealand",earthquake
2015-04-19T22:24:37.190Z,49.1495,154.0254,146.11,4,mb,,153,4.589,0.68,us,us200028vm,2015-05-05T04:42:37.128Z,"227km SW of Severo-Kuril'sk, Russia",earthquake
2015-04-19T22:09:40.640Z,33.4836,23.6892,19.12,4.3,mb,,62,2.055,0.52,us,us200027p3,2015-05-06T00:34:06.122Z,"126km NE of Darnah, Libya",earthquake
2015-04-19T22:03:51.270Z,30.4503,142.6191,27.39,4.5,mb,,191,3.364,0.79,us,us200028vi,2015-05-05T22:54:41.322Z,"Izu Islands, Japan region",earthquake
2015-04-19T22:02:20.830Z,38.5986,-29.1937,12.84,4.6,mb,,82,0.751,0.28,us,us200027p4,2015-05-05T04:57:27.457Z,"43km WNW of Ribeira Grande, Portugal",earthquake
2015-04-19T21:39:43.400Z,36.1486,-96.6815,3.647,2.5,ml,,92,,0.5,us,us200028w0,2015-05-04T04:45:03.006Z,"4km NNE of Yale, Oklahoma",earthquake
2015-04-19T21:28:27.710Z,35.5746667,-120.8583333,5.13,3.19,ml,101,32,0.05669,0.07,nc,nc72431135,2015-05-04T04:30:28.747Z,"14km WNW of Templeton, California",earthquake
2015-04-19T21:01:48.660Z,22.1475,143.7703,131.29,4.5,mb,,33,5.133,0.26,us,us200027ny,2015-05-04T04:37:26.039Z,"213km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake
2015-04-19T19:41:51.000Z,52.1908,-174.4155,170.5,2.6,ml,7,172.799986176001,,0.4,ak,ak11563002,2015-04-24T21:50:55.034Z,"14km W of Atka, Alaska",earthquake
2015-04-19T18:40:25.040Z,1.8787,98.9561,125.84,5.3,mb,,48,0.81,0.95,us,us200027ni,2015-04-20T02:43:04.175Z,"24km NE of Sibolga, Indonesia",earthquake
2015-04-19T17:46:27.000Z,67.5869,-149.9581,11.5,2.5,ml,,,,0.49,ak,ak11556222,2015-05-01T01:04:31.711Z,"38km NNE of Coldfoot, Alaska",earthquake
2015-04-19T17:20:12.600Z,36.4668333,-121.0403333,5.49,2.76,md,98,58,0.04541,0.09,nc,nc72431055,2015-04-23T18:49:59.317Z,"24km NE of Greenfield, California",earthquake
2015-04-19T15:48:14.000Z,51.8196,-177.0425,77.5,2.7,ml,,,,0.4,ak,ak11556137,2015-04-24T21:49:18.016Z,"27km WSW of Adak, Alaska",earthquake
2015-04-19T15:45:55.550Z,1.3206,127.0348,132.27,4.5,mb,,111,0.638,0.65,us,us200027mv,2015-04-19T23:48:29.205Z,"69km NNW of Kota Ternate, Indonesia",earthquake
2015-04-19T14:52:20.000Z,18.4908,-64.2725,60,2.6,Md,3,345.6,0.12217088,0.1,pr,pr15109003,2015-04-19T22:54:51.418Z,"37km ENE of Road Town, British Virgin Islands",earthquake
2015-04-19T14:13:37.290Z,38.8455,-122.8156667,1.39,2.66,md,71,45,0.01094,0.05,nc,nc72430965,2015-04-23T18:49:53.650Z,"8km WNW of Cobb, California",earthquake
2015-04-19T14:08:11.090Z,45.4878,142.1018,308.94,4,mb,,101,1.412,0.72,us,us200027mq,2015-04-19T22:10:52.134Z,"25km ENE of Makubetsu, Japan",earthquake
2015-04-19T13:18:06.400Z,53.4658,-164.2987,19.25,4.2,mb,,165,1.101,0.74,us,us200027mn,2015-04-24T21:48:35.144Z,"122km SE of Akutan, Alaska",earthquake
2015-04-19T12:48:42.550Z,-5.4879,153.0087,36.61,4.6,mb,,79,1.539,0.54,us,us200027mj,2015-05-02T08:53:40.581Z,"112km S of Taron, Papua New Guinea",earthquake
2015-04-19T12:17:42.310Z,-5.4043,152.9593,42.23,4.5,mb,,96,1.442,0.43,us,us200027mg,2015-05-02T07:27:53.292Z,"103km S of Taron, Papua New Guinea",earthquake
2015-04-19T12:06:36.500Z,30.4707,142.7886,10,5.3,mb,,39,3.404,0.62,us,us200027mf,2015-05-02T06:53:41.319Z,"Izu Islands, Japan region",earthquake
2015-04-19T11:24:19.600Z,35.917,-97.318,4.459,2.6,ml,,63,,0.64,us,us200028lx,2015-05-01T13:08:28.970Z,"6km WSW of Langston, Oklahoma",earthquake
2015-04-19T11:21:58.820Z,51.8042,177.4626,63.78,4.2,mb,,111,0.665,0.85,us,us200027n2,2015-05-01T11:13:29.360Z,"34km SSW of Kiska Volcano, Alaska",earthquake
2015-04-19T09:10:48.580Z,-8.2199,119.8031,192.15,4.4,mb,,60,2.443,0.48,us,us200027m7,2015-05-01T10:31:09.426Z,"31km NNW of Waewaso, Indonesia",earthquake
2015-04-19T08:57:41.500Z,18.6735,-66.9365,18,2.7,Md,11,252,0.26230806,0.2,pr,pr15109001,2015-04-19T17:00:49.563Z,"21km NNE of Isabela, Puerto Rico",earthquake
2015-04-19T08:26:50.200Z,18.8673,-64.4065,7,2.7,Md,3,302.4,0.37459747,0.07,pr,pr15109002,2015-04-19T16:29:29.588Z,"54km NNE of Road Town, British Virgin Islands",earthquake
2015-04-19T08:00:30.000Z,53.2955,-166.9007,63.3,3,ml,,,,0.27,ak,ak11555834,2015-04-24T21:50:35.984Z,"68km SSW of Unalaska, Alaska",earthquake
2015-04-19T07:47:19.000Z,52.8073,-168.7058,46.5,2.6,ml,,,,0.25,ak,ak11555833,2015-04-24T21:49:36.559Z,"18km SE of Nikolski, Alaska",earthquake
2015-04-19T07:00:13.000Z,58.4097,-154.1318,78.8,3,ml,,,,0.55,ak,ak11555817,2015-04-24T21:48:59.016Z,"97km N of Larsen Bay, Alaska",earthquake
2015-04-19T06:28:14.500Z,35.9386,-97.3452,7.92,3.9,mb_lg,,64,0.167,0.2,us,us200027m0,2015-04-19T23:26:24.740Z,"8km W of Langston, Oklahoma",earthquake
2015-04-19T05:44:19.740Z,38.7831667,-122.743,1.65,2.6,md,79,37,0.004905,0.07,nc,nc72430795,2015-04-23T19:07:59.620Z,"1km ENE of The Geysers, California",earthquake
2015-04-19T05:32:14.980Z,-17.0097,66.5917,10,5.3,mb,,59,11.123,0.69,us,us200027lr,2015-04-19T13:34:44.592Z,"Mauritius - Reunion region",earthquake
2015-04-19T05:27:15.280Z,35.9411,-97.3436,7.56,4.1,mb,,64,0.17,0.22,us,us200027lp,2015-04-20T17:07:15.233Z,"7km W of Langston, Oklahoma",earthquake
2015-04-19T04:35:45.650Z,34.0161667,-116.4375,0.85,3.15,ml,99,23,0.06611,0.19,ci,ci37147927,2015-04-29T04:23:21.040Z,"8km NE of Desert Hot Springs, California",earthquake
2015-04-19T04:35:20.800Z,-12.7435,169.0342,641.76,4.4,mb,,59,3.221,0.52,us,us200027lk,2015-04-26T02:01:48.537Z,"204km NE of Sola, Vanuatu",earthquake
2015-04-19T03:41:17.900Z,27.281,52.91,10.9,4.1,mb,,,,1.26,us,us200027lc,2015-04-26T01:38:21.441Z,"128km WSW of Gerash, Iran",earthquake
2015-04-19T03:06:05.840Z,-60.3839,-24.7892,32.19,4.5,mb,,94,14.283,0.78,us,us200028v1,2015-04-29T23:23:33.285Z,"179km SSE of Bristol Island, South Sandwich Islands",earthquake
2015-04-19T03:06:02.000Z,61.5903,-141.1028,11.8,3.5,ml,,,,0.69,ak,ak11555748,2015-04-29T22:46:36.040Z,"177km E of Chitina, Alaska",earthquake
2015-04-19T03:06:02.000Z,61.5879,-141.1009,11.7,3.4,ml,,,,0.67,ak,ak11555751,2015-05-01T01:04:53.423Z,"177km E of Chitina, Alaska",earthquake
2015-04-19T02:48:45.520Z,35.0621,26.7664,11.18,4,mb,,107,0.581,0.86,us,us200027l8,2015-04-29T22:31:15.657Z,"49km ESE of Palaikastron, Greece",earthquake
2015-04-19T02:08:05.000Z,19.2964,-65.4132,56,2.8,Md,3,298.8,0.99084176,0.28,pr,pr15109000,2015-04-29T05:04:26.040Z,"106km NNE of Vieques, Puerto Rico",earthquake
2015-04-19T02:03:16.850Z,-21.6087,-66.7373,219.01,4.5,mb,,41,2.249,1.34,us,us200027l5,2015-04-26T02:23:36.215Z,"91km SW of Atocha, Bolivia",earthquake
2015-04-19T00:50:19.230Z,41.8561,-119.6488,8.5238,2.55,ml,5,130.1,0.147,0.1521,nn,nn00490617,2015-05-07T05:34:16.998Z,"68km ESE of Lakeview, Oregon",earthquake
2015-04-18T23:33:05.780Z,9.5753,-84.0337,61.59,4.3,mb,,77,0.4,1.31,us,us200027we,2015-05-10T00:29:32.804Z,"9km S of San Marcos, Costa Rica",earthquake
2015-04-18T23:14:34.870Z,36.9312,135.3556,351,4.2,mb,,30,1.642,0.88,us,us200027l0,2015-05-10T00:00:31.267Z,"106km NW of Mikuni, Japan",earthquake
2015-04-18T23:02:08.850Z,36.3376,139.9061,79.48,4.1,mb,,90,0.253,0.94,us,us200027kw,2015-05-09T23:28:42.105Z,"4km NNE of Yuki, Japan",earthquake
2015-04-18T22:00:33.270Z,-5.6968,152.8434,10,4.2,mb,,196,1.641,1.25,us,us200028u5,2015-05-09T03:14:53.871Z,"137km S of Taron, Papua New Guinea",earthquake
2015-04-18T20:42:56.730Z,6.594,125.916,159.41,4.4,mb,,106,0.579,0.96,us,us200028u3,2015-05-09T23:18:44.787Z,"18km WSW of Sigaboy, Philippines",earthquake
2015-04-18T20:27:15.660Z,-7.3867,128.5347,167.94,4.3,mb,,69,2.802,0.51,us,us200028u2,2015-05-09T02:54:39.309Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-04-18T19:59:52.750Z,-5.288,152.8284,35,4.2,mb,,101,1.275,0.55,us,us200028u1,2015-05-07T05:53:51.104Z,"93km SSW of Taron, Papua New Guinea",earthquake
2015-04-18T18:36:16.740Z,36.9364,-97.619,11.13,2.9,mb_lg,,39,0.136,0.19,us,us200027ke,2015-04-23T21:55:05.204Z,"10km S of Caldwell, Kansas",earthquake
2015-04-18T18:34:04.800Z,36.9446,-97.6311,5,3.4,mwr,,49,,0.48,us,us200027ka,2015-04-23T20:58:24.973Z,"9km SSW of Caldwell, Kansas",earthquake
2015-04-18T18:27:34.000Z,55.7295,-156.4412,66.1,2.8,ml,,,,0.83,ak,ak11559675,2015-04-23T20:10:12.260Z,"52km WSW of Chirikof Island, Alaska",earthquake
2015-04-18T18:11:37.910Z,54.8642,161.4519,85.59,4.4,mb,,150,2.478,0.88,us,us200027k8,2015-04-23T20:49:05.653Z,"165km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake
2015-04-18T18:02:46.000Z,63.5301,-147.2858,10,2.8,ml,,,,0.75,ak,ak11555562,2015-05-01T00:42:13.221Z,"84km ENE of Cantwell, Alaska",earthquake
2015-04-18T17:45:06.210Z,41.8532,-119.6445,8.3676,2.66,ml,5,122.87,0.151,0.1149,nn,nn00490594,2015-04-23T20:39:33.040Z,"69km ESE of Lakeview, Oregon",earthquake
2015-04-18T17:27:44.400Z,19.4183,-155.6172,2.6,2.5,Ml,,64.8,0.01796631,0.21,hv,hv60897946,2015-04-23T20:36:38.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-04-18T16:46:51.360Z,36.4543,23.1691,40.08,4.8,mb,,96,1.232,1.14,us,us200027jx,2015-04-18T20:28:27.978Z,"28km SSE of Gefyra, Greece",earthquake
2015-04-18T16:28:13.000Z,54.3021,-161.5317,25.6,3,ml,,,,0.4,ak,ak11559671,2015-04-23T20:09:52.936Z,"124km SE of Cold Bay, Alaska",earthquake
2015-04-18T14:39:00.600Z,18.4412,-66.7547,20,2.5,Md,10,162,0.0943231,0.21,pr,pr15108005,2015-04-18T22:41:34.242Z,"2km SE of Corcovado, Puerto Rico",earthquake
2015-04-18T13:50:09.180Z,42.573,-124.4791667,20.94,2.71,ml,6,227,0.3175,0.11,uw,uw60109408,2015-04-20T01:49:45.088Z,"18km NNW of Gold Beach, Oregon",earthquake
2015-04-18T13:49:51.990Z,42.5701667,-124.4505,18.66,2.66,ml,16,219,0.3138,0.32,uw,uw60988592,2015-04-18T21:52:33.925Z,"18km N of Gold Beach, Oregon",earthquake
2015-04-18T13:36:50.860Z,37.8429,21.3813,52.3,4.5,mb,,74,0.791,0.97,us,us200027j8,2015-04-18T20:28:49.303Z,"0km SSW of Sinoikismos Khavarion, Greece",earthquake
2015-04-18T11:54:40.000Z,19.059,-66.6871,53,3.3,Md,17,259.2,0.5874982,0.36,pr,pr15108004,2015-04-18T19:57:07.728Z,"64km N of Arecibo, Puerto Rico",earthquake
2015-04-18T11:16:07.440Z,-34.9523,179.7679,59.36,5.4,mb,,61,2.859,1.16,us,us200027iv,2015-04-18T19:19:02.431Z,"South of the Kermadec Islands",earthquake
2015-04-18T10:40:23.110Z,35.9836,-97.3907,7.97,2.5,mb_lg,,61,0.193,0.38,us,us200027xf,2015-04-20T23:16:48.477Z,"12km NNE of Guthrie, Oklahoma",earthquake
2015-04-18T10:04:59.820Z,1.1555,-102.6939,10,4.5,mb,,193,16.802,0.72,us,us200027iu,2015-04-18T18:07:35.831Z,"Galapagos Triple Junction region",earthquake
2015-04-18T09:34:54.340Z,31.9239,132.0296,35,4.5,mb,,85,1.406,0.71,us,us200027it,2015-04-18T17:37:33.796Z,"55km ESE of Takanabe, Japan",earthquake
2015-04-18T09:08:42.130Z,8.0616,-37.8235,10,4.9,mb,,46,13.93,0.86,us,us200027is,2015-04-18T17:11:19.787Z,"Central Mid-Atlantic Ridge",earthquake
2015-04-18T08:43:09.550Z,-0.5924,135.7988,19.11,4,mb,,135,4.234,0.98,us,us200028tr,2015-05-09T11:48:54.602Z,"193km E of Manokwari, Indonesia",earthquake
2015-04-18T07:26:27.000Z,-24.32,-67.215,186,4,mb,,,,1.01,us,us200027ig,2015-05-09T11:38:07.075Z,"91km W of San Antonio de los Cobres, Argentina",earthquake
2015-04-18T07:08:39.900Z,35.9204,-97.3252,4.69,2.9,ml,,63,,0.69,us,us200027ii,2015-05-09T11:18:13.808Z,"6km WSW of Langston, Oklahoma",earthquake
2015-04-18T06:46:20.430Z,-5.2731,68.923,10,4.5,mb,,112,4.101,0.77,us,us200028tu,2015-05-09T11:26:50.213Z,"Chagos Archipelago region",earthquake
2015-04-18T06:40:58.000Z,-9.6483,106.8492,10,4.5,mb,,67,1.44,0.61,us,us200027ij,2015-05-09T11:16:20.194Z,"154km NE of Flying Fish Cove, Christmas Island",earthquake
2015-04-18T06:32:33.000Z,52.8775,-162.9321,37.3,3.4,ml,,,,0.41,us,us200027id,2015-05-09T09:31:21.935Z,"221km S of False Pass, Alaska",earthquake
2015-04-18T05:59:07.500Z,35.9225,-97.3302,4.401,2.7,ml,,64,,0.83,us,us200027sn,2015-05-08T13:13:32.656Z,"7km WSW of Langston, Oklahoma",earthquake
2015-04-18T05:44:28.000Z,18.8353,-64.2864,12,2.7,Md,6,313.2,0.35932611,0.28,pr,pr15108003,2015-05-08T12:27:15.955Z,"57km NE of Road Town, British Virgin Islands",earthquake
2015-04-18T05:01:13.230Z,43.3421,147.3263,59.74,4.5,mb,,136,3.347,0.7,us,us200027i6,2015-05-08T12:17:22.493Z,"70km SE of Shikotan, Russia",earthquake
2015-04-18T04:42:20.480Z,-7.3229,128.3276,37.66,4.2,mb,,130,4.686,0.59,us,us200028u6,2015-04-29T03:53:09.129Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-04-18T04:13:45.700Z,18.7548,-64.6287,17,2.8,Md,4,262.8,0.33686823,0.12,pr,pr15108002,2015-04-23T22:21:19.040Z,"37km N of Road Town, British Virgin Islands",earthquake
2015-04-18T04:13:20.450Z,3.5671,127.0764,67.07,4.2,mb,,155,2.791,1.25,us,us200028tm,2015-04-29T02:04:50.321Z,"228km NNW of Tobelo, Indonesia",earthquake
2015-04-18T03:59:33.400Z,35.136,26.767,2,4.1,mb,,,,1.04,us,us200027i1,2015-04-23T22:31:15.584Z,"47km E of Palaikastron, Greece",earthquake
2015-04-18T03:33:58.180Z,-15.771,-72.3517,136.26,4.3,mb,,120,3.221,1.72,us,us200027hy,2015-04-29T00:24:42.511Z,"45km NW of Lluta, Peru",earthquake
2015-04-18T02:41:04.410Z,-30.122,-178.4678,144.35,4.9,mb,,63,0.991,1.11,us,us200027hv,2015-04-25T04:52:49.153Z,"109km SSW of Raoul Island, New Zealand",earthquake
2015-04-18T01:54:40.000Z,59.029,-137.978,1,2.5,ml,,,,0.55,us,us200028n5,2015-05-01T00:41:39.285Z,"115km ESE of Yakutat, Alaska",earthquake
2015-04-18T00:52:24.890Z,-17.2611,-176.6955,554.87,4.1,mb,,142,5.034,1.01,us,us200028tk,2015-05-01T23:25:55.518Z,"Fiji region",earthquake
2015-04-18T00:45:56.000Z,18.8355,-64.3014,12,2.8,Md,6,306,0.35663117,0.18,pr,pr15108000,2015-04-30T23:18:22.040Z,"57km NE of Road Town, British Virgin Islands",earthquake
2015-04-18T00:21:22.000Z,51.8266,-178.2863,13.7,3.1,ml,,,,1.04,us,us200027hl,2015-04-26T03:42:09.522Z,"11km WSW of Tanaga Volcano, Alaska",earthquake
2015-04-18T00:15:38.600Z,35.9188,-97.3261,3.232,2.5,ml,,80,,0.8,us,us200027se,2015-04-27T23:17:52.063Z,"7km WSW of Langston, Oklahoma",earthquake
